update,update_u_mean,update_u_median,update_u_q25,update_u_q75,update_u_min,update_u_max,update_counter_mean,update_counter_median,update_counter_q25,update_counter_q75,update_counter_min,update_counter_max,opt_step_mean,opt_step_median,opt_step_q25,opt_step_q75,opt_step_min,opt_step_max,energy_E_pre_mean,energy_E_pre_median,energy_E_pre_q25,energy_E_pre_q75,energy_E_pre_min,energy_E_pre_max,energy_E_post_mean,energy_E_post_median,energy_E_post_q25,energy_E_post_q75,energy_E_post_min,energy_E_post_max,funding_z_mean,funding_z_median,funding_z_q25,funding_z_q75,funding_z_min,funding_z_max,funding_g_mean,funding_g_median,funding_g_q25,funding_g_q75,funding_g_min,funding_g_max,funding_income_mean,funding_income_median,funding_income_q25,funding_income_q75,funding_income_min,funding_income_max,episode_return_end_mean_mean,episode_return_end_mean_median,episode_return_end_mean_q25,episode_return_end_mean_q75,episode_return_end_mean_min,episode_return_end_mean_max,episode_len_end_mean_mean,episode_len_end_mean_median,episode_len_end_mean_q25,episode_len_end_mean_q75,episode_len_end_mean_min,episode_len_end_mean_max,terminal_min_dists_end_mean_mean,terminal_min_dists_end_mean_median,terminal_min_dists_end_mean_q25,terminal_min_dists_end_mean_q75,terminal_min_dists_end_mean_min,terminal_min_dists_end_mean_max,terminal_dbar_end_mean,terminal_dbar_end_median,terminal_dbar_end_q25,terminal_dbar_end_q75,terminal_dbar_end_min,terminal_dbar_end_max,terminal_occupied_end_mean_mean,terminal_occupied_end_mean_median,terminal_occupied_end_mean_q25,terminal_occupied_end_mean_q75,terminal_occupied_end_mean_min,terminal_occupied_end_mean_max,terminal_CSR_train_mean,terminal_CSR_train_median,terminal_CSR_train_q25,terminal_CSR_train_q75,terminal_CSR_train_min,terminal_CSR_train_max,terminal_done_count_end_mean,terminal_done_count_end_median,terminal_done_count_end_q25,terminal_done_count_end_q75,terminal_done_count_end_min,terminal_done_count_end_max,vartd_VarTD_mean,vartd_VarTD_median,vartd_VarTD_q25,vartd_VarTD_q75,vartd_VarTD_min,vartd_VarTD_max,actor_loss_mean,actor_loss_median,actor_loss_q25,actor_loss_q75,actor_loss_min,actor_loss_max,critic_loss_mean,critic_loss_median,critic_loss_q25,critic_loss_q75,critic_loss_min,critic_loss_max,entropy_mean,entropy_median,entropy_q25,entropy_q75,entropy_min,entropy_max,total_loss_mean,total_loss_median,total_loss_q25,total_loss_q75,total_loss_min,total_loss_max,ratio0_mean,ratio0_median,ratio0_q25,ratio0_q75,ratio0_min,ratio0_max
32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,1.0388405,1.0378466,1.0070007145404816,1.061406433582306,0.96573806,1.1095018,0.09174333,0.09165487,0.08681644313037395,0.0984010100364685,0.07771379,0.10820864,0.0,0.0,0.0,0.0,0.0,0.0,-27.458288,-27.446455,-27.983223915100098,-26.943870544433594,-28.621813,-26.338278,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2854948,2.283308,2.215445876121521,2.335140883922577,2.1246662,2.4409528,0.7618316,0.7611027,0.7384819835424423,0.7783803194761276,0.7082221,0.81365097,0.15525001,0.15200001,0.13600000739097595,0.17000001296401024,0.096,0.23200001,0.00025,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.16321719,0.16329163,0.15248964726924896,0.1735377497971058,0.11678907,0.21938668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,1.0399443,1.039947,1.0173467993736267,1.0693078339099884,0.9559875,1.0938512,0.091519386,0.09121692,0.08524961955845356,0.09608482755720615,0.08056544,0.110665545,0.0,0.0,0.0,0.0,0.0,0.0,-27.5144,-27.425179,-28.070076942443848,-26.972980499267578,-28.969103,-26.347315,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2879233,2.287929,2.238207757472992,2.352524220943451,2.1032145,2.4065206,0.7626411,0.76264304,0.7460692673921585,0.7841747552156448,0.7010715,0.80217355,0.15650001,0.164,0.1340000070631504,0.18400001525878906,0.080000006,0.28800002,0.00025,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.16013588,0.15876892,0.14562362432479858,0.17087827622890472,0.12004636,0.20901954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,1.0376822,1.0303775,1.0150886178016663,1.0658895075321198,0.98120105,1.101863,0.09196863,0.09324436,0.0859235804527998,0.09658588096499443,0.0790928,0.10442366,0.0,0.0,0.0,0.0,0.0,0.0,-27.381266,-27.362625,-27.938907146453857,-26.795015335083008,-28.741661,-26.209679,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2829463,2.2668757,2.233239531517029,2.3450037837028503,2.1586854,2.4241471,0.76098216,0.75562525,0.7444131821393967,0.7816679626703262,0.7195618,0.8080491,0.155,0.14400001,0.13600000739097595,0.1680000126361847,0.104,0.24000001,0.0005,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.15526435,0.15185383,0.14503473788499832,0.16602827981114388,0.12325155,0.20672959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,1.046926,1.0467026,1.0286970734596252,1.0651038587093353,0.96930313,1.1322228,0.090003446,0.08980438,0.0860788393765688,0.09360583312809467,0.07375258,0.10732399,0.0,0.0,0.0,0.0,0.0,0.0,-27.450533,-27.445927,-27.888800621032715,-26.88673210144043,-29.118366,-26.08906,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.3032832,2.3027916,2.263178825378418,2.343275249004364,2.1325095,2.4909399,0.7677611,0.76759726,0.7543929517269135,0.7810917794704437,0.7108365,0.8303133,0.14825001,0.148,0.12400000542402267,0.17600001394748688,0.072000004,0.216,0.00025,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.16127738,0.16008589,0.14879946783185005,0.16923083364963531,0.12479447,0.2153548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,1.0395622,1.04122,1.0171818137168884,1.0619396567344666,0.95944667,1.118446,0.09154184,0.09094527,0.08670826442539692,0.09612098336219788,0.076129675,0.10978761,0.0,0.0,0.0,0.0,0.0,0.0,-27.490955,-27.613632,-27.953598976135254,-27.10152816772461,-29.376509,-26.099098,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2870824,2.2907295,2.237844705581665,2.336313843727112,2.1108248,2.4606304,0.7623608,0.76357657,0.7459482401609421,0.778771311044693,0.7036083,0.82021016,0.14625001,0.14400001,0.12000000476837158,0.17000001296401024,0.064,0.216,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,125.0,125.0,125,125,0.16077526,0.15682134,0.14820901304483414,0.1790759190917015,0.106005944,0.21219829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,1.0372381,1.0383172,1.0100804567337036,1.0626951456069946,0.9920489,1.0997769,0.092024215,0.09155558,0.08655853942036629,0.0977056510746479,0.079473644,0.10184765,0.0,0.0,0.0,0.0,0.0,0.0,-27.243607,-27.370464,-27.79589033126831,-26.70963764190674,-28.567099,-26.0809,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2819695,2.2843432,2.2222213745117188,2.337976038455963,2.1825511,2.4195573,0.76065654,0.7614478,0.7407404780387878,0.7793253511190414,0.72751707,0.80651915,0.14975001,0.14400001,0.12800000607967377,0.16200001165270805,0.104,0.224,0.0005,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.15745868,0.15600133,0.14577576518058777,0.16988377273082733,0.12080161,0.20023783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,1.0311974,1.0314758,1.006761610507965,1.0589376389980316,0.9470307,1.1099234,0.093435936,0.093010165,0.0873100720345974,0.09845519065856934,0.07763842,0.112971604,0.0,0.0,0.0,0.0,0.0,0.0,-27.434837,-27.479614,-28.12104368209839,-26.797098636627197,-29.382647,-25.731373,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2686796,2.2692919,2.2149198055267334,2.3297093510627747,2.0835092,2.4418802,0.7562266,0.7564307,0.7383066415786743,0.7765697985887527,0.69450307,0.8139601,0.15275,0.14400001,0.12800000607967377,0.19200000166893005,0.08800001,0.23200001,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,125.0,125.0,125,125,0.15885988,0.1573613,0.1440873108804226,0.1668458953499794,0.11616928,0.22007139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,1.0402634,1.0426221,1.0175950825214386,1.0594048202037811,0.94325,1.1266986,0.091553375,0.090654984,0.08721708878874779,0.09603224694728851,0.07469668,0.113959365,0.0,0.0,0.0,0.0,0.0,0.0,-27.484373,-27.528954,-27.930442333221436,-26.999194622039795,-30.188995,-25.432514,26.0,26.0,26.0,26.0,26.0,26.0,2.288625,2.2938142,2.2387537956237793,2.330737054347992,2.0751915,2.4787865,0.762875,0.76460475,0.7462512701749802,0.7769123613834381,0.6917305,0.8262622,0.15375,0.14999999,0.11749999783933163,0.17999999225139618,0.08,0.24,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100,100,0.15687568,0.15591237,0.14677943661808968,0.16641151532530785,0.11843048,0.22527176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,1.0437195,1.0448909,1.0220977365970612,1.0625143945217133,0.95508313,1.111235,0.09068103,0.090179786,0.08659465610980988,0.09503909200429916,0.07740428,0.11089626,0.0,0.0,0.0,0.0,0.0,0.0,-27.552315,-27.499489,-28.004493713378906,-27.222756385803223,-28.802942,-25.518074,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.296229,2.2988057,2.24865984916687,2.337578296661377,2.101225,2.4447658,0.76540965,0.7662686,0.7495532929897308,0.779192790389061,0.70040834,0.814922,0.14475001,0.14400001,0.12600000575184822,0.1600000113248825,0.08800001,0.23200001,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,125.0,125.0,125,125,0.15176399,0.1492643,0.13760031014680862,0.16906501352787018,0.11606934,0.20608358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,1.0358549,1.0286177,1.0102649629116058,1.053515911102295,0.97346735,1.1094712,0.0923515,0.09362392,0.08841774798929691,0.09766470640897751,0.07771927,0.10629983,0.0,0.0,0.0,0.0,0.0,0.0,-27.374382,-27.168823,-27.89087677001953,-26.895917415618896,-29.055529,-26.119564,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2789264,2.2630043,2.222627282142639,2.3177813291549683,2.141671,2.4408853,0.7596421,0.75433475,0.7408757954835892,0.7725937813520432,0.7138903,0.81362844,0.14700001,0.14400001,0.12800000607967377,0.1600000113248825,0.064,0.2,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,125.0,125.0,125,125,0.16331437,0.15997219,0.1456199586391449,0.17468222603201866,0.13779223,0.20542362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,1.0389124,1.0442039,1.0177189409732819,1.068706065416336,0.9520665,1.1065757,0.09176156,0.09032328,0.08536779321730137,0.09600271470844746,0.07823917,0.111669235,0.0,0.0,0.0,0.0,0.0,0.0,-27.329485,-27.503187,-28.06485414505005,-26.702742099761963,-28.785688,-25.882994,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.285653,2.2972944,2.2390264868736267,2.3512003421783447,2.094588,2.4345152,0.76188433,0.76576483,0.7463421821594238,0.7837334871292114,0.69819605,0.8115051,0.148,0.14000002,0.12800000607967377,0.16200001165270805,0.08800001,0.24800001,0.00025,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.15874016,0.15850419,0.149490624666214,0.1711435429751873,0.1186351,0.19610181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,1.0239477,1.0293112,1.0106137990951538,1.040545254945755,0.9642297,1.0675842,0.0948262,0.093474105,0.09108813852071762,0.0975858774036169,0.08558859,0.108585104,0.0,0.0,0.0,0.0,0.0,0.0,-27.179213,-27.22504,-27.679558277130127,-26.824230194091797,-28.35533,-25.608572,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.25273,2.26453,2.223394751548767,2.2892451882362366,2.1213477,2.348732,0.75091,0.75484335,0.7411315888166428,0.76308174431324,0.7071159,0.7829107,0.16125001,0.17200002,0.1420000083744526,0.19200000166893005,0.064,0.216,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,125.0,125.0,125,125,0.1562028,0.15842971,0.14311417937278748,0.1695532687008381,0.11319187,0.20118333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,1.0323185,1.0318913,1.0144331455230713,1.0478890538215637,0.96798146,1.1136096,0.09311826,0.092920385,0.08955985121428967,0.09673202410340309,0.076982215,0.107651114,0.0,0.0,0.0,0.0,0.0,0.0,-27.251644,-27.181036,-27.697885513305664,-26.727681159973145,-29.248243,-25.784676,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.271146,2.2702065,2.231797456741333,2.305401861667633,2.1296017,2.44999,0.75704867,0.75673544,0.7439324855804443,0.7684672921895981,0.70986724,0.8166634,0.15725,0.16000001,0.12800000607967377,0.17800001427531242,0.104,0.24000001,0.00025,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.15870878,0.16131362,0.14602874591946602,0.1684347726404667,0.11269628,0.20208073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,1.0414264,1.0444183,1.0240700542926788,1.0695916414260864,0.95916164,1.1178352,0.09119617,0.09027862,0.08519490621984005,0.09460883773863316,0.07623682,0.109859675,0.0,0.0,0.0,0.0,0.0,0.0,-27.519154,-27.666626,-28.12473154067993,-26.977272510528564,-28.570204,-26.176289,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.291184,2.2977662,2.2529991269111633,2.3531485199928284,2.1101978,2.4592865,0.763728,0.7659221,0.7509997189044952,0.7843828797340393,0.7033993,0.8197622,0.155,0.15600002,0.13600000739097595,0.17600001394748688,0.048,0.224,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,125.0,125.0,125,125,0.16078599,0.16156363,0.14627688005566597,0.1707567572593689,0.13386157,0.20376272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,1.0325323,1.036305,1.0059627890586853,1.05381178855896,0.9744963,1.105931,0.09301758,0.09198046,0.08834630250930786,0.09863745234906673,0.0783554,0.106048286,0.0,0.0,0.0,0.0,0.0,0.0,-27.336975,-27.364359,-27.590333461761475,-26.906173706054688,-28.741125,-26.229095,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2716165,2.2799165,2.2131622433662415,2.318432331085205,2.1439347,2.433097,0.7572055,0.7599722,0.737720787525177,0.7728107869625092,0.7146449,0.8110323,0.1535,0.16000001,0.12800000607967377,0.17800001427531242,0.072000004,0.216,0.00025,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.15858914,0.15606512,0.1479184590280056,0.17205273732542992,0.12079308,0.18997142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,1.0377272,1.0330225,1.0198718905448914,1.0522432327270508,0.97664064,1.1277589,0.091925435,0.09267935,0.0886665116995573,0.09553310461342335,0.07451455,0.10552598,0.0,0.0,0.0,0.0,0.0,0.0,-27.488949,-27.363522,-28.04947328567505,-27.05618143081665,-28.79537,-26.351854,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2830455,2.272695,2.243763029575348,2.3149813413619995,2.1486523,2.4811192,0.7610152,0.757565,0.7479210495948792,0.7716604769229889,0.71621746,0.8270397,0.15100001,0.15200001,0.12800000607967377,0.1680000126361847,0.080000006,0.23200001,0.00025,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.16256618,0.160501,0.14814256876707077,0.1740853637456894,0.12586313,0.20057315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,1.0235782,1.02547,0.998113825917244,1.0469050705432892,0.9654574,1.1008711,0.09495108,0.09430417,0.08976906165480614,0.10043556056916714,0.079273656,0.1082786,0.0,0.0,0.0,0.0,0.0,0.0,-27.162443,-27.221592,-27.646249771118164,-26.69148874282837,-28.44165,-25.370216,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.251917,2.2560792,2.195894241333008,2.303237020969391,2.1240487,2.4219646,0.75063896,0.75202644,0.7319647520780563,0.767745703458786,0.7080163,0.80732155,0.17225,0.164,0.14400000870227814,0.20000000298023224,0.096,0.256,0.00025,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.15970907,0.15770818,0.1501176953315735,0.1701120361685753,0.11731912,0.1962927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,1.0434674,1.043576,1.0166535675525665,1.0675737261772156,0.9814265,1.1250559,0.09073983,0.090456136,0.08559070713818073,0.09623819962143898,0.07497976,0.10436947,0.0,0.0,0.0,0.0,0.0,0.0,-27.507124,-27.311064,-27.835861206054688,-26.953659534454346,-29.683123,-26.497831,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2956743,2.2959132,2.236682415008545,2.3487091660499573,2.1591814,2.4751725,0.76522475,0.76530445,0.745560809969902,0.7829030901193619,0.71972716,0.8250575,0.15475,0.15200001,0.12800000607967377,0.17800001427531242,0.08800001,0.24000001,0.00025,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.159575,0.15936403,0.14876766502857208,0.16905668750405312,0.11121829,0.19755633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,1.0345006,1.0393867,1.0160660445690155,1.053081899881363,0.9435831,1.0836093,0.09258376,0.09133004,0.08849512785673141,0.09636856056749821,0.082487985,0.113871984,0.0,0.0,0.0,0.0,0.0,0.0,-27.397514,-27.44755,-27.79950475692749,-27.096172332763672,-28.705818,-25.831541,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2759466,2.2866964,2.23539000749588,2.3168264031410217,2.0759242,2.3839881,0.7586489,0.7622322,0.7451300323009491,0.7722754925489426,0.69197476,0.7946627,0.15075001,0.15200001,0.13600000739097595,0.16200001165270805,0.08800001,0.2,0.0005,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.15601115,0.15338421,0.14384392648935318,0.1718721240758896,0.12593669,0.19806331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,1.0300798,1.0197549,1.0086341798305511,1.0563212037086487,0.9461048,1.1261522,0.093752444,0.09555346,0.08783754706382751,0.09803198836743832,0.07479074,0.113212705,0.0,0.0,0.0,0.0,0.0,0.0,-27.268118,-27.164864,-27.66815948486328,-26.80255699157715,-29.100542,-26.023506,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2662208,2.2435055,2.2190394401550293,2.323953092098236,2.0814722,2.4775841,0.755407,0.7478352,0.7396798431873322,0.774651050567627,0.69382405,0.8258614,0.15325001,0.15200001,0.12800000607967377,0.17800001427531242,0.096,0.256,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,125.0,125.0,125,125,0.15266255,0.14988318,0.1386595107614994,0.16298112273216248,0.12068324,0.20182519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,1.0370672,1.0360985,1.0176869332790375,1.0565431416034698,0.98377657,1.1083783,0.092074394,0.092024505,0.08779245056211948,0.09601263515651226,0.0779151,0.103806235,0.0,0.0,0.0,0.0,0.0,0.0,-27.43893,-27.477392,-27.81009578704834,-26.913609504699707,-29.214378,-25.703817,26.0,26.0,26.0,26.0,26.0,26.0,2.2815933,2.2794623,2.2389559745788574,2.324441373348236,2.1643517,2.4384809,0.7605311,0.75982076,0.7463186979293823,0.7748138010501862,0.72145057,0.812827,0.15062499,0.14,0.11999999731779099,0.1824999935925007,0.089999996,0.24,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100,100,0.15567613,0.15172824,0.1438967101275921,0.16882959008216858,0.1294284,0.19131988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,0.39999998,0.39999998,0.3999999761581421,0.3999999761581421,0.39999998,0.39999998,1.0333962,1.0251017,0.9971834421157837,1.055345892906189,0.9747991,1.1638527,0.09311993,0.09438485,0.08803617022931576,0.10065409913659096,0.068572074,0.10597438,0.0,0.0,0.0,0.0,0.0,0.0,-27.331856,-27.238945,-28.050036430358887,-26.563794136047363,-29.347454,-25.751028,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2735171,2.2552686,2.193847417831421,2.3218072652816772,2.1446009,2.560527,0.7578391,0.7517562,0.7312824875116348,0.7739357650279999,0.714867,0.85350907,0.157,0.148,0.12800000607967377,0.20000000298023224,0.096,0.216,0.00025,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.15732366,0.15372163,0.1435866318643093,0.1657874919474125,0.12761894,0.21202101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
