update,update_u_mean,update_u_median,update_u_q25,update_u_q75,update_u_min,update_u_max,update_counter_mean,update_counter_median,update_counter_q25,update_counter_q75,update_counter_min,update_counter_max,opt_step_mean,opt_step_median,opt_step_q25,opt_step_q75,opt_step_min,opt_step_max,energy_E_pre_mean,energy_E_pre_median,energy_E_pre_q25,energy_E_pre_q75,energy_E_pre_min,energy_E_pre_max,energy_E_post_mean,energy_E_post_median,energy_E_post_q25,energy_E_post_q75,energy_E_post_min,energy_E_post_max,funding_z_mean,funding_z_median,funding_z_q25,funding_z_q75,funding_z_min,funding_z_max,funding_g_mean,funding_g_median,funding_g_q25,funding_g_q75,funding_g_min,funding_g_max,funding_income_mean,funding_income_median,funding_income_q25,funding_income_q75,funding_income_min,funding_income_max,episode_return_end_mean_mean,episode_return_end_mean_median,episode_return_end_mean_q25,episode_return_end_mean_q75,episode_return_end_mean_min,episode_return_end_mean_max,episode_len_end_mean_mean,episode_len_end_mean_median,episode_len_end_mean_q25,episode_len_end_mean_q75,episode_len_end_mean_min,episode_len_end_mean_max,terminal_min_dists_end_mean_mean,terminal_min_dists_end_mean_median,terminal_min_dists_end_mean_q25,terminal_min_dists_end_mean_q75,terminal_min_dists_end_mean_min,terminal_min_dists_end_mean_max,terminal_dbar_end_mean,terminal_dbar_end_median,terminal_dbar_end_q25,terminal_dbar_end_q75,terminal_dbar_end_min,terminal_dbar_end_max,terminal_occupied_end_mean_mean,terminal_occupied_end_mean_median,terminal_occupied_end_mean_q25,terminal_occupied_end_mean_q75,terminal_occupied_end_mean_min,terminal_occupied_end_mean_max,terminal_CSR_train_mean,terminal_CSR_train_median,terminal_CSR_train_q25,terminal_CSR_train_q75,terminal_CSR_train_min,terminal_CSR_train_max,terminal_done_count_end_mean,terminal_done_count_end_median,terminal_done_count_end_q25,terminal_done_count_end_q75,terminal_done_count_end_min,terminal_done_count_end_max,vartd_VarTD_mean,vartd_VarTD_median,vartd_VarTD_q25,vartd_VarTD_q75,vartd_VarTD_min,vartd_VarTD_max,actor_loss_mean,actor_loss_median,actor_loss_q25,actor_loss_q75,actor_loss_min,actor_loss_max,critic_loss_mean,critic_loss_median,critic_loss_q25,critic_loss_q75,critic_loss_min,critic_loss_max,entropy_mean,entropy_median,entropy_q25,entropy_q75,entropy_min,entropy_max,total_loss_mean,total_loss_median,total_loss_q25,total_loss_q75,total_loss_min,total_loss_max,ratio0_mean,ratio0_median,ratio0_q25,ratio0_q75,ratio0_min,ratio0_max
161,0.1875,0.0,0.0,0.0,0.0,1.0,22.78125,23.0,22.0,23.0,21,25,364.5,368.0,352.0,368.0,336,400,0.6113379,0.6596222,0.402261421084404,0.8483772724866867,0.17587307,1.0,0.5979455,0.5847357,0.39293210953474045,0.8382279872894287,0.16380061,1.0,0.8051905,0.80219615,0.7881007045507431,0.8218258321285248,0.7252579,0.8694784,0.15701595,0.1576899,0.15072398260235786,0.16289761289954185,0.1350584,0.18825307,0.15701595,0.1576899,0.15072398260235786,0.16289761289954185,0.1350584,0.18825307,-24.271696,-24.13425,-24.57685375213623,-23.871639251708984,-26.03071,-22.499193,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.7714545,1.7648667,1.7338561713695526,1.8080529570579529,1.5955992,1.9128907,0.59048486,0.5882889,0.5779520571231842,0.6026843190193176,0.53186643,0.6376302,0.255,0.264,0.2160000056028366,0.28200000524520874,0.16800001,0.35200003,0.0005,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.8627088,0.843482,0.7873595654964447,0.8882896602153778,0.6758948,1.2521437,-0.00016171946,-0.00016745237,-0.00018099321459885687,-0.00011559693302842788,-0.00029975688,-5.1836556e-05,23.157991,23.516693,22.389718055725098,24.49783182144165,20.033968,25.041666,1.5810609,1.5791978,1.575586885213852,1.5834184885025024,1.5740106,1.5947503,11.563024,11.742316,11.179011344909668,12.232930421829224,10.00108,12.504719,1.0,1.0,1.0,1.0,1.0,1.0
162,0.15625,0.0,0.0,0.0,0.0,1.0,22.9375,23.0,22.0,23.0,21,25,367.0,368.0,352.0,368.0,336,400,0.5979455,0.5847357,0.39293210953474045,0.8382279872894287,0.16380061,1.0,0.60798454,0.6222265,0.3413211330771446,0.8530412465333939,0.21909776,1.0,0.8182388,0.8107809,0.7954285889863968,0.8288392871618271,0.77360904,0.90777713,0.15236004,0.15460393,0.14830903708934784,0.16016657277941704,0.123658195,0.16841896,0.15236004,0.15460393,0.14830903708934784,0.16016657277941704,0.123658195,0.16841896,-24.539366,-24.516525,-24.85195255279541,-24.202824592590332,-25.734297,-22.962194,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.8001614,1.7837536,1.7499778270721436,1.8234829008579254,1.7019739,1.9971496,0.6000538,0.5945845,0.5833259671926498,0.6078276485204697,0.56732464,0.6657165,0.24525002,0.24800001,0.21400000527501106,0.28200000524520874,0.16800001,0.33600003,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,125.0,125.0,125,125,0.875807,0.8668275,0.7699214369058609,0.9452572166919708,0.7167732,1.252556,-0.00013226914,-0.00018160384,-0.0002252780250273645,-7.774381811032072e-05,-0.00025040942,7.368943e-05,22.77065,22.750683,22.46749496459961,23.277996063232422,21.996723,23.36036,1.5782101,1.5788975,1.5751101970672607,1.5793700218200684,1.5712993,1.5863736,11.369411,11.359365,11.217704772949219,11.623026847839355,10.982722,11.664238,1.0,1.0,1.0,1.0,1.0,1.0
163,0.1875,0.0,0.0,0.0,0.0,1.0,23.125,23.0,22.0,24.0,22,25,370.0,368.0,352.0,384.0,352,400,0.60798454,0.6222265,0.3413211330771446,0.8530412465333939,0.21909776,1.0,0.5936202,0.536416,0.4061065837740898,0.8018153756856918,0.20954357,1.0,0.8069372,0.8077971,0.7810567766427994,0.8227569758892059,0.7512996,0.8831882,0.15643266,0.15566927,0.1503995843231678,0.16555644944310188,0.13086146,0.17729658,0.15643266,0.15566927,0.1503995843231678,0.16555644944310188,0.13086146,0.17729658,-24.42274,-24.41345,-24.892385482788086,-24.050873279571533,-25.883976,-22.849895,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.7752974,1.7771891,1.7183591723442078,1.8101015388965607,1.6528921,1.9430528,0.5917658,0.5923964,0.5727863907814026,0.6033671796321869,0.55096406,0.6476843,0.25025,0.24000001,0.2160000056028366,0.2900000140070915,0.16800001,0.33600003,0.0005,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.90318954,0.8824043,0.8130224049091339,0.9771783798933029,0.7083542,1.2633338,-0.00013829731,-0.0001325391,-0.00016667196177877486,-0.00010251570711261593,-0.0002519278,-4.2220334e-05,24.217276,23.868229,22.98534917831421,25.539302825927734,22.767088,26.01273,1.5796504,1.5810379,1.5761363506317139,1.5856552720069885,1.5666443,1.5874858,12.092704,11.918087,11.476911306381226,12.753674983978271,11.367556,12.990434,1.0,1.0,1.0,1.0,1.0,1.0
164,0.15625,0.0,0.0,0.0,0.0,1.0,23.28125,23.0,22.0,24.0,22,26,372.5,368.0,352.0,384.0,352,416,0.5936202,0.536416,0.4061065837740898,0.8018153756856918,0.20954357,1.0,0.6072632,0.5865505,0.4015067517757416,0.8498279601335526,0.16805087,1.0,0.8058906,0.80298924,0.7870545089244843,0.8287219405174255,0.7524701,0.8722306,0.15673338,0.15740272,0.14835075661540031,0.16330282390117645,0.13420522,0.17681938,0.15673338,0.15740272,0.14835075661540031,0.16330282390117645,0.13420522,0.17681938,-24.443935,-24.400871,-24.813687324523926,-24.15269374847412,-25.774044,-22.756353,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.7729948,1.7666116,1.731554538011551,1.8232247233390808,1.6554673,1.9189457,0.5909983,0.5888705,0.577184870839119,0.607741579413414,0.5518224,0.63964856,0.26950002,0.272,0.24800001084804535,0.2900000140070915,0.18400002,0.37600002,0.002,0.0,0.0,0.0,0.0,0.016,125.0,125.0,125.0,125.0,125,125,0.93040895,0.90530217,0.8255474418401718,1.0167438089847565,0.74269986,1.2731586,-9.602212e-05,-7.450162e-05,-8.406519918935373e-05,-5.4108662880025804e-05,-0.00021801298,-4.942215e-05,24.268469,23.796024,21.654296875,27.05713653564453,21.164978,27.66991,1.5776355,1.5765715,1.5730555057525635,1.5812221765518188,1.5722727,1.5850561,12.118361,11.882087,10.811333656311035,13.512701034545898,10.566548,13.8191395,1.0,1.0,1.0,1.0,1.0,1.0
165,0.25,0.0,0.0,0.25,0.0,1.0,23.53125,23.5,23.0,24.0,22,26,376.5,376.0,368.0,384.0,352,416,0.6072632,0.5865505,0.4015067517757416,0.8498279601335526,0.16805087,1.0,0.54109657,0.5530962,0.32326360791921616,0.746447280049324,0.1562494,0.98231375,0.8007486,0.79917216,0.7731046229600906,0.8310676068067551,0.72865695,0.87843776,0.15883332,0.15879369,0.1475503221154213,0.1686319075524807,0.13230073,0.18678543,0.15883332,0.15879369,0.1475503221154213,0.1686319075524807,0.13230073,0.18678543,-24.377768,-24.431686,-24.72964572906494,-23.86647653579712,-25.77284,-22.921976,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.761682,1.7582138,1.7008641064167023,1.8283852636814117,1.6030773,1.9326017,0.5872274,0.58607125,0.5669547319412231,0.6094617545604706,0.5343591,0.64420056,0.2585,0.24000001,0.2240000069141388,0.2880000174045563,0.16800001,0.37600002,0.001,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.9429605,0.93267334,0.852339580655098,1.0142859816551208,0.7240747,1.2507644,-0.00010969341,-0.000121680685,-0.00018812606867868453,-1.700915709079709e-05,-0.00025909478,5.7428486e-05,24.590504,23.836977,23.154655933380127,26.078447818756104,21.9379,29.252743,1.5826287,1.583677,1.5786035060882568,1.5866287648677826,1.5678957,1.5938938,12.279316,11.902544,11.561318635940552,13.023186683654785,10.9529915,14.610511,1.0,1.0,1.0,1.0,1.0,1.0
166,0.03125,0.0,0.0,0.0,0.0,1.0,23.5625,23.5,23.0,24.0,22,26,377.0,376.0,368.0,384.0,352,416,0.54109657,0.5530962,0.32326360791921616,0.746447280049324,0.1562494,0.98231375,0.6702708,0.6862642,0.423897385597229,0.8938189744949341,0.24816918,1.0,0.79595673,0.7892571,0.779515266418457,0.8136411905288696,0.7436844,0.8724145,0.16038322,0.16245872,0.15359516814351082,0.1661442033946514,0.1341484,0.18043284,0.16038322,0.16245872,0.15359516814351082,0.1661442033946514,0.1341484,0.18043284,-24.165503,-24.216394,-24.64495277404785,-23.75686025619507,-25.336687,-23.087502,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.7511398,1.7364004,1.7149678468704224,1.7900463938713074,1.6361383,1.9193503,0.5837133,0.57880014,0.5716559886932373,0.5966821312904358,0.54537946,0.63978344,0.27325,0.28,0.254000011831522,0.30400002002716064,0.17600001,0.33600003,0.0017500002,0.0,0.0,0.0,0.0,0.016,125.0,125.0,125.0,125.0,125,125,0.9717135,0.9772694,0.8786964416503906,1.0303326845169067,0.7215295,1.266129,3.6336347e-05,3.6336347e-05,3.633634696598165e-05,3.633634696598165e-05,3.6336347e-05,3.6336347e-05,19.848589,19.848589,19.848588943481445,19.848588943481445,19.848589,19.848589,1.5733924,1.5733924,1.573392391204834,1.573392391204834,1.5733924,1.5733924,9.908596,9.908596,9.90859603881836,9.90859603881836,9.908596,9.908596,1.0,1.0,1.0,1.0,1.0,1.0
167,0.25,0.0,0.0,0.25,0.0,1.0,23.8125,24.0,23.0,24.0,22,26,381.0,384.0,368.0,384.0,352,416,0.6702708,0.6862642,0.423897385597229,0.8938189744949341,0.24816918,1.0,0.5981507,0.57333493,0.3764699026942253,0.8371635675430298,0.17636769,1.0,0.80777174,0.811112,0.7784809619188309,0.8290842622518539,0.71920246,0.8800936,0.15618733,0.1544857,0.14822596684098244,0.1665409840643406,0.13179725,0.19089629,0.15618733,0.1544857,0.14822596684098244,0.1665409840643406,0.13179725,0.19089629,-24.360441,-24.377907,-24.68011713027954,-24.04817008972168,-25.33917,-22.888369,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.7771333,1.784482,1.7126923501491547,1.824021816253662,1.5822769,1.9362445,0.5923778,0.59482735,0.5708974748849869,0.6080073118209839,0.52742565,0.6454148,0.2565,0.256,0.23200000822544098,0.26600000262260437,0.192,0.36800003,0.001,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.9654423,0.9425492,0.8615481406450272,1.0287054777145386,0.71480554,1.3924689,-0.00010224313,-5.9823695e-05,-0.0001773364820110146,-3.8483188745885855e-05,-0.0002460694,9.6016265e-06,24.142822,23.645767,22.960437774658203,25.791471481323242,22.227167,26.285515,1.5801461,1.5795946,1.5738039910793304,1.5839360356330872,1.5715542,1.5933704,12.055508,11.806921,11.46438217163086,12.879871845245361,11.097789,13.126835,1.0,1.0,1.0,1.0,1.0,1.0
168,0.1875,0.0,0.0,0.0,0.0,1.0,24.0,24.0,23.0,25.0,22,26,384.0,384.0,368.0,400.0,352,416,0.5981507,0.57333493,0.3764699026942253,0.8371635675430298,0.17636769,1.0,0.58532596,0.58626306,0.3829716816544533,0.8272396326065063,0.1675424,1.0,0.802844,0.8011217,0.7780270129442215,0.8233463168144226,0.74213964,0.86216676,0.15785564,0.15808228,0.1501947119832039,0.16671504452824593,0.13735145,0.18107578,0.15785564,0.15808228,0.1501947119832039,0.16671504452824593,0.13735145,0.18107578,-24.41375,-24.33014,-24.831360816955566,-24.023481845855713,-25.566244,-23.254087,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.7662921,1.762503,1.7116936147212982,1.811398059129715,1.6327398,1.8968047,0.588764,0.58750105,0.5705645382404327,0.6037993729114532,0.5442466,0.63226825,0.25625,0.26,0.2240000069141388,0.2880000174045563,0.16000001,0.32000002,0.0012500001,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.9995558,0.9858755,0.8635609298944473,1.0691184997558594,0.8073402,1.3758634,-0.00012610502,-0.00013639883,-0.00016686849994584918,-9.217833576258272e-05,-0.00019850701,-3.086228e-05,26.24015,25.764671,25.250994205474854,27.39873170852661,25.001144,27.887234,1.5767101,1.5745729,1.5723849534988403,1.5809187591075897,1.5636986,1.5927266,13.104182,12.866373,12.609597444534302,13.68336009979248,12.484905,13.927748,1.0,1.0,1.0,1.0,1.0,1.0
169,0.125,0.0,0.0,0.0,0.0,1.0,24.125,24.0,23.0,25.0,23,26,386.0,384.0,368.0,400.0,368,416,0.58532596,0.58626306,0.3829716816544533,0.8272396326065063,0.1675424,1.0,0.626658,0.57340354,0.4117247611284256,0.8422738462686539,0.20370089,1.0,0.79922277,0.79886025,0.7624776810407639,0.8227240890264511,0.71718615,0.89642066,0.15946688,0.15890612,0.1504143849015236,0.17279157042503357,0.12693441,0.19178465,0.15946688,0.15890612,0.1504143849015236,0.17279157042503357,0.12693441,0.19178465,-24.265429,-24.073212,-24.742568492889404,-23.701033115386963,-26.266508,-22.865656,26.0,26.0,26.0,26.0,26.0,26.0,1.7583252,1.7575276,1.6774844229221344,1.8100291192531586,1.577841,1.9721649,0.58610845,0.58584255,0.5591614991426468,0.6033430397510529,0.52594703,0.6573883,0.2796875,0.29,0.25,0.3199999928474426,0.13,0.34,0.0009375,0.0,0.0,0.0,0.0,0.02,100.0,100.0,100.0,100.0,100,100,0.8513922,0.83481604,0.7521700859069824,0.9141603410243988,0.69067657,1.1315181,-0.0003071004,-0.0002311233,-0.00039355288026854396,-0.000144670808367664,-0.00063790125,-0.00012825373,29.235477,29.608475,27.704703330993652,31.13924789428711,26.100525,31.624432,1.5775855,1.5785208,1.575300931930542,1.5808053016662598,1.5716903,1.58161,14.601655,14.788216,13.83633279800415,15.553538084030151,13.034418,15.795772,1.0,1.0,1.0,1.0,1.0,1.0
170,0.21875,0.0,0.0,0.0,0.0,1.0,24.34375,24.0,23.0,25.0,23,27,389.5,384.0,368.0,400.0,368,432,0.626658,0.57340354,0.4117247611284256,0.8422738462686539,0.20370089,1.0,0.5863301,0.58947575,0.391465961933136,0.7528347820043564,0.1798011,1.0,0.80622363,0.7984803,0.7799095213413239,0.831337183713913,0.7311057,0.9244358,0.15686667,0.15905763,0.14745688438415527,0.16599424183368683,0.119004734,0.18573524,0.15686667,0.15905763,0.14745688438415527,0.16599424183368683,0.119004734,0.18573524,-24.25484,-24.162926,-24.815831661224365,-23.790987491607666,-26.324177,-22.777523,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.7737274,1.7566916,1.7158352136611938,1.8289783298969269,1.6084646,2.0337994,0.5912425,0.5855639,0.5719450861215591,0.6096594482660294,0.53615487,0.67793316,0.25225002,0.252,0.2240000069141388,0.2800000011920929,0.16800001,0.32000002,0.0005,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,1.0243443,1.006048,0.937609389424324,1.1089118123054504,0.8276326,1.3484591,-0.0001271528,-0.00013653295,-0.00016752061492297798,-7.522458508901764e-05,-0.00025441186,-1.3634362e-05,25.016907,23.861034,23.623737335205078,25.90519428253174,23.18383,29.01562,1.5771654,1.5792108,1.5737491846084595,1.580458402633667,1.5682738,1.5842574,12.492554,11.914449,11.796072006225586,12.936676025390625,11.576043,14.491892,1.0,1.0,1.0,1.0,1.0,1.0
171,0.09375,0.0,0.0,0.0,0.0,1.0,24.4375,24.5,23.75,25.0,23,27,391.0,392.0,380.0,400.0,368,432,0.5863301,0.58947575,0.391465961933136,0.7528347820043564,0.1798011,1.0,0.65848696,0.71247256,0.4319276884198189,0.8916620165109634,0.15392028,1.0,0.7940903,0.79037637,0.775441363453865,0.8129025250673294,0.7399227,0.8593736,0.16105793,0.16204141,0.1538507305085659,0.16770989820361137,0.13823764,0.18200247,0.16105793,0.16204141,0.1538507305085659,0.16770989820361137,0.13823764,0.18200247,-24.18744,-24.13052,-24.404802322387695,-23.938202381134033,-25.350578,-22.927227,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.7470336,1.7388628,1.7060050666332245,1.788421243429184,1.6278625,1.8906597,0.58234453,0.57962096,0.568668395280838,0.5961404144763947,0.54262084,0.63021994,0.25575,0.256,0.2240000069141388,0.2900000140070915,0.16000001,0.384,0.0012500001,0.0,0.0,0.0,0.0,0.016,125.0,125.0,125.0,125.0,125,125,1.0666901,1.0554705,0.9573109745979309,1.1460976600646973,0.77864647,1.422961,-0.0001212782,-0.0001228987,-0.00012705379049293697,-0.0001163128690677695,-0.00013120889,-0.00010972704,26.377512,26.229643,25.650174140930176,27.03091812133789,25.070705,27.832193,1.5840712,1.585773,1.580208957195282,1.5887843370437622,1.5746449,1.5917957,13.172795,13.098854,12.809165000915527,13.499454498291016,12.519476,13.900055,1.0,1.0,1.0,1.0,1.0,1.0
172,0.21875,0.0,0.0,0.0,0.0,1.0,24.65625,25.0,24.0,25.0,23,27,394.5,400.0,384.0,400.0,368,432,0.65848696,0.71247256,0.4319276884198189,0.8916620165109634,0.15392028,1.0,0.6157949,0.5985665,0.3841130882501602,0.880479633808136,0.1688481,1.0,0.80062103,0.7937508,0.7790708988904953,0.8166624307632446,0.7641185,0.8754134,0.15857631,0.16078657,0.1525251306593418,0.1663142591714859,0.13322526,0.17213987,0.15857631,0.16078657,0.1525251306593418,0.1663142591714859,0.13322526,0.17213987,-24.264957,-24.127953,-24.695456504821777,-23.806714057922363,-25.523403,-23.150232,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.7614015,1.7462866,1.7139902114868164,1.796693205833435,1.6810943,1.925948,0.5871339,0.5820956,0.5713301002979279,0.5988977700471878,0.5603648,0.6419827,0.24475001,0.24800001,0.21400000527501106,0.276000015437603,0.120000005,0.35200003,0.001,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,1.0672508,1.0835369,0.9640734046697617,1.1292150020599365,0.80918396,1.3855762,-0.000154482,-0.00015756587,-0.00020743051572935656,-9.325572682428174e-05,-0.00027770712,-4.472853e-05,23.204206,22.99754,22.026700973510742,24.091537475585938,20.302864,26.892567,1.5789042,1.5778012,1.5741099119186401,1.5832819938659668,1.5723287,1.5874152,11.58616,11.482994,10.99729061126709,12.029849529266357,10.135523,13.430322,1.0,1.0,1.0,1.0,1.0,1.0
173,0.1875,0.0,0.0,0.0,0.0,1.0,24.84375,25.0,24.0,25.0,23,27,397.5,400.0,384.0,400.0,368,432,0.6157949,0.5985665,0.3841130882501602,0.880479633808136,0.1688481,1.0,0.60276896,0.6348573,0.350708931684494,0.8095446079969406,0.18557341,1.0,0.7950323,0.7906778,0.7772796899080276,0.8168175965547562,0.7338509,0.86108434,0.16071902,0.16192952,0.15247109159827232,0.16700251027941704,0.1376942,0.1845649,0.16071902,0.16192952,0.15247109159827232,0.16700251027941704,0.1376942,0.1845649,-24.188587,-24.1902,-24.435940265655518,-23.848450660705566,-25.747925,-23.138613,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.749106,1.7395259,1.7100495100021362,1.7970346212387085,1.6145042,1.8944234,0.5830354,0.579842,0.5700165182352066,0.599011555314064,0.5381681,0.6314745,0.27425,0.28,0.24000000953674316,0.29600000381469727,0.192,0.37600002,0.00175,0.0,0.0,0.0,0.0,0.016,125.0,125.0,125.0,125.0,125,125,1.1038415,1.0892341,0.9852282404899597,1.2024712562561035,0.79118395,1.5078512,-9.729583e-05,-0.000100974605,-0.00012337593216216192,-5.90399322391022e-05,-0.00018310128,-2.2819742e-05,23.494562,22.61505,22.435364246368408,24.548545837402344,22.072754,26.096012,1.581303,1.5815765,1.5762816071510315,1.5858695209026337,1.5703624,1.5924848,11.731372,11.291573,11.201753854751587,12.258328437805176,11.020511,13.032176,1.0,1.0,1.0,1.0,1.0,1.0
174,0.1875,0.0,0.0,0.0,0.0,1.0,25.03125,25.0,24.0,26.0,23,27,400.5,400.0,384.0,416.0,368,432,0.60276896,0.6348573,0.350708931684494,0.8095446079969406,0.18557341,1.0,0.59049356,0.5430639,0.37154828011989594,0.8722073882818222,0.20931947,1.0,0.8007896,0.7989169,0.7856333255767822,0.8064322471618652,0.7566908,0.8661817,0.15843941,0.15888509,0.15615926682949066,0.1638200357556343,0.13608754,0.1751093,0.15843941,0.15888509,0.15615926682949066,0.1638200357556343,0.13608754,0.1751093,-24.271212,-24.251095,-24.51383399963379,-23.922078609466553,-25.520704,-23.372107,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.7617723,1.7576523,1.7284278273582458,1.7741863429546356,1.664753,1.9056377,0.58725744,0.5858841,0.5761426240205765,0.5913954824209213,0.5549177,0.6352126,0.25,0.24800001,0.2240000069141388,0.27400001138448715,0.16000001,0.328,0.0012500001,0.0,0.0,0.0,0.0,0.016,125.0,125.0,125.0,125.0,125,125,1.1228685,1.1128013,0.9976043701171875,1.2290729880332947,0.8747635,1.526379,-0.00016137247,-0.00016369065,-0.0002819740475388244,-6.518440750369336e-05,-0.00036850543,8.140273e-05,22.567553,22.771818,21.659927368164062,23.042728424072266,20.55613,24.88322,1.5754403,1.5739295,1.5708787441253662,1.5794963538646698,1.5649223,1.5886463,11.26786,11.370073,10.814141035079956,11.505438804626465,10.2620945,12.425529,1.0,1.0,1.0,1.0,1.0,1.0
175,0.21875,0.0,0.0,0.0,0.0,1.0,25.25,25.0,24.0,26.0,24,28,404.0,400.0,384.0,416.0,384,448,0.59049356,0.5430639,0.37154828011989594,0.8722073882818222,0.20931947,1.0,0.5512915,0.54330534,0.3942578285932541,0.7287368476390839,0.15489703,1.0,0.7951194,0.7902728,0.7716381251811981,0.814082682132721,0.74515116,0.86847085,0.16065086,0.16207924,0.15343257412314415,0.16918578371405602,0.13537209,0.1798245,0.16065086,0.16207924,0.15343257412314415,0.16918578371405602,0.13537209,0.1798245,-24.143803,-24.056952,-24.592613697052002,-23.66780424118042,-25.804626,-22.396849,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.7492977,1.7386348,1.6976377665996552,1.7910177111625671,1.6393653,1.910674,0.58309925,0.57954496,0.5658792555332184,0.5970059335231781,0.54645514,0.63689137,0.26625,0.272,0.24800001084804535,0.29600000381469727,0.17600001,0.328,0.0012500001,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,1.1468718,1.1213317,1.0221414268016815,1.2640849947929382,0.9122543,1.5013369,-0.00015161539,-0.0001729132,-0.00021873818332096562,-7.561894381069578e-05,-0.00032911717,2.9436957e-05,22.499918,21.62599,21.501224517822266,22.278038024902344,21.22786,27.087053,1.5756454,1.5753607,1.5724477767944336,1.5798215866088867,1.5686785,1.5809402,11.234052,10.797001,10.734684944152832,11.123202800750732,10.598022,13.527557,1.0,1.0,1.0,1.0,1.0,1.0
176,0.15625,0.0,0.0,0.0,0.0,1.0,25.40625,25.5,24.0,26.0,24,28,406.5,408.0,384.0,416.0,384,448,0.5512915,0.54330534,0.3942578285932541,0.7287368476390839,0.15489703,1.0,0.5716324,0.5778657,0.3432744890451431,0.7880875468254089,0.18388043,0.91730964,0.79446816,0.7966738,0.7683566212654114,0.8211635500192642,0.71386176,0.85155046,0.16096584,0.15970783,0.15095149353146553,0.17046836391091347,0.14075036,0.19325833,0.16096584,0.15970783,0.15095149353146553,0.17046836391091347,0.14075036,0.19325833,-24.28515,-24.23821,-24.656943321228027,-23.910971641540527,-25.74451,-22.630281,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,1.7478648,1.7527173,1.6904183328151703,1.806595891714096,1.5705272,1.8734484,0.58262163,0.5842391,0.5634727776050568,0.6021986603736877,0.5235091,0.6244828,0.26450002,0.268,0.24000000953674316,0.2880000174045563,0.17600001,0.40800002,0.001,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,1.1777977,1.1810739,1.093574434518814,1.2589862644672394,0.93238956,1.525175,-0.00016289882,-0.00015619048,-0.00024199500330723822,-9.976231376640499e-05,-0.00024263708,-7.390921e-05,21.581867,21.411774,20.976621627807617,21.83255386352539,20.749517,22.938868,1.5775125,1.5798306,1.5724468231201172,1.5816813707351685,1.5684353,1.5851684,10.774996,10.68992,10.472384452819824,10.900303840637207,10.358808,11.453562,1.0,1.0,1.0,1.0,1.0,1.0
